Provider,Start,End,Epic,TimeFrame,OpenAsk,OpenBid,HighAsk,HighBid,LowAsk,LowBid,CloseAsk,CloseBid,Volume
IG,2025-03-03 03:05:00.000,2025-03-03 03:10:00.000,IX.D.DOW.DAILY.IP,M5,43758,43753.2,43760,43755.2,43746,43741.2,43746,43741.2,292
IG,2025-03-03 03:10:00.000,2025-03-03 03:15:00.000,IX.D.DOW.DAILY.IP,M5,43745.5,43740.7,43757,43752.2,43738.5,43733.7,43752.5,43747.7,235
IG,2025-03-03 03:15:00.000,2025-03-03 03:20:00.000,IX.D.DOW.DAILY.IP,M5,43753,43748.2,43765.5,43760.7,43753,43748.2,43758.5,43753.7,88
IG,2025-03-03 03:20:00.000,2025-03-03 03:25:00.000,IX.D.DOW.DAILY.IP,M5,43758,43753.2,43767,43762.2,43751.5,43746.7,43758,43753.2,140
IG,2025-03-03 03:25:00.000,2025-03-03 03:30:00.000,IX.D.DOW.DAILY.IP,M5,43758.5,43753.7,43768.5,43763.7,43754,43749.2,43764.5,43759.7,50
IG,2025-03-03 03:30:00.000,2025-03-03 03:35:00.000,IX.D.DOW.DAILY.IP,M5,43764,43759.2,43772.5,43767.7,43760,43755.2,43766.5,43761.7,285
IG,2025-03-03 03:35:00.000,2025-03-03 03:40:00.000,IX.D.DOW.DAILY.IP,M5,43766,43761.2,43776,43771.2,43763.5,43758.7,43773,43768.2,85
IG,2025-03-03 03:40:00.000,2025-03-03 03:45:00.000,IX.D.DOW.DAILY.IP,M5,43773.5,43768.7,43777,43772.2,43768.5,43763.7,43774,43769.2,63
IG,2025-03-03 03:45:00.000,2025-03-03 03:50:00.000,IX.D.DOW.DAILY.IP,M5,43774.5,43769.7,43783,43778.2,43773.5,43768.7,43779,43774.2,38
IG,2025-03-03 03:50:00.000,2025-03-03 03:55:00.000,IX.D.DOW.DAILY.IP,M5,43779.5,43774.7,43786,43781.2,43778,43773.2,43782.5,43777.7,46
IG,2025-03-03 03:55:00.000,2025-03-03 04:00:00.000,IX.D.DOW.DAILY.IP,M5,43782,43777.2,43794,43789.2,43781.5,43776.7,43790.5,43785.7,37
IG,2025-03-03 04:00:00.000,2025-03-03 04:05:00.000,IX.D.DOW.DAILY.IP,M5,43790,43785.2,43800,43795.2,43784.5,43779.7,43793.5,43788.7,136
IG,2025-03-03 04:05:00.000,2025-03-03 04:10:00.000,IX.D.DOW.DAILY.IP,M5,43794,43789.2,43812,43807.2,43788,43783.2,43811.5,43806.7,247
IG,2025-03-03 04:10:00.000,2025-03-03 04:15:00.000,IX.D.DOW.DAILY.IP,M5,43811,43806.2,43824,43819.2,43808.5,43803.7,43821.5,43816.7,158
IG,2025-03-03 04:15:00.000,2025-03-03 04:20:00.000,IX.D.DOW.DAILY.IP,M5,43821,43816.2,43824.5,43819.7,43815.5,43810.7,43821,43816.2,30
IG,2025-03-03 04:20:00.000,2025-03-03 04:25:00.000,IX.D.DOW.DAILY.IP,M5,43820.5,43815.7,43824,43819.2,43813,43808.2,43822.5,43817.7,69
IG,2025-03-03 04:25:00.000,2025-03-03 04:30:00.000,IX.D.DOW.DAILY.IP,M5,43823,43818.2,43828.5,43823.7,43819.5,43814.7,43824.5,43819.7,49
IG,2025-03-03 04:30:00.000,2025-03-03 04:35:00.000,IX.D.DOW.DAILY.IP,M5,43824,43819.2,43828,43823.2,43817.5,43812.7,43824.5,43819.7,46
IG,2025-03-03 04:35:00.000,2025-03-03 04:40:00.000,IX.D.DOW.DAILY.IP,M5,43825,43820.2,43831,43826.2,43822,43817.2,43823.5,43818.7,124
IG,2025-03-03 04:40:00.000,2025-03-03 04:45:00.000,IX.D.DOW.DAILY.IP,M5,43823,43818.2,43833.5,43828.7,43822.5,43817.7,43825.5,43820.7,39
IG,2025-03-03 04:45:00.000,2025-03-03 04:50:00.000,IX.D.DOW.DAILY.IP,M5,43825,43820.2,43830,43825.2,43822,43817.2,43830,43825.2,24
IG,2025-03-03 04:50:00.000,2025-03-03 04:55:00.000,IX.D.DOW.DAILY.IP,M5,43830.5,43825.7,43833.5,43828.7,43825,43820.2,43828.5,43823.7,38
IG,2025-03-03 04:55:00.000,2025-03-03 05:00:00.000,IX.D.DOW.DAILY.IP,M5,43829,43824.2,43840.5,43835.7,43828.5,43823.7,43838.5,43833.7,44
IG,2025-03-03 05:00:00.000,2025-03-03 05:05:00.000,IX.D.DOW.DAILY.IP,M5,43837.5,43832.7,43843,43838.2,43832,43827.2,43839.5,43834.7,146
IG,2025-03-03 05:05:00.000,2025-03-03 05:10:00.000,IX.D.DOW.DAILY.IP,M5,43840,43835.2,43840,43835.2,43827,43822.2,43829.5,43824.7,41
IG,2025-03-03 05:10:00.000,2025-03-03 05:15:00.000,IX.D.DOW.DAILY.IP,M5,43830,43825.2,43839.5,43834.7,43830,43825.2,43837.5,43832.7,50
IG,2025-03-03 05:15:00.000,2025-03-03 05:20:00.000,IX.D.DOW.DAILY.IP,M5,43838,43833.2,43853.5,43848.7,43837,43832.2,43853.5,43848.7,92
IG,2025-03-03 05:20:00.000,2025-03-03 05:25:00.000,IX.D.DOW.DAILY.IP,M5,43853,43848.2,43855,43850.2,43844,43839.2,43852,43847.2,89
IG,2025-03-03 05:25:00.000,2025-03-03 05:30:00.000,IX.D.DOW.DAILY.IP,M5,43851.5,43846.7,43860.5,43855.7,43851,43846.2,43858.5,43853.7,54
IG,2025-03-03 05:30:00.000,2025-03-03 05:35:00.000,IX.D.DOW.DAILY.IP,M5,43859,43854.2,43859.5,43854.7,43842.5,43837.7,43853.5,43848.7,64
IG,2025-03-03 05:35:00.000,2025-03-03 05:40:00.000,IX.D.DOW.DAILY.IP,M5,43854,43849.2,43865,43860.2,43854,43849.2,43864.5,43859.7,64
IG,2025-03-03 05:40:00.000,2025-03-03 05:45:00.000,IX.D.DOW.DAILY.IP,M5,43865,43860.2,43873.5,43868.7,43862.5,43857.7,43867,43862.2,85
IG,2025-03-03 05:45:00.000,2025-03-03 05:50:00.000,IX.D.DOW.DAILY.IP,M5,43866.5,43861.7,43866.5,43861.7,43854,43849.2,43854.5,43849.7,27
IG,2025-03-03 05:50:00.000,2025-03-03 05:55:00.000,IX.D.DOW.DAILY.IP,M5,43854,43849.2,43859,43854.2,43851.5,43846.7,43853.5,43848.7,35
IG,2025-03-03 05:55:00.000,2025-03-03 06:00:00.000,IX.D.DOW.DAILY.IP,M5,43854,43849.2,43861,43856.2,43853.5,43848.7,43859.5,43854.7,26
IG,2025-03-03 06:00:00.000,2025-03-03 06:05:00.000,IX.D.DOW.DAILY.IP,M5,43859,43854.2,43861,43856.2,43844.5,43839.7,43853.5,43848.7,205
IG,2025-03-03 06:05:00.000,2025-03-03 06:10:00.000,IX.D.DOW.DAILY.IP,M5,43854,43849.2,43855.5,43850.7,43838,43833.2,43841.5,43836.7,54
IG,2025-03-03 06:10:00.000,2025-03-03 06:15:00.000,IX.D.DOW.DAILY.IP,M5,43841,43836.2,43846.5,43841.7,43832.5,43827.7,43838.5,43833.7,84
IG,2025-03-03 06:15:00.000,2025-03-03 06:20:00.000,IX.D.DOW.DAILY.IP,M5,43839,43834.2,43841.5,43836.7,43830.5,43825.7,43835.5,43830.7,38
IG,2025-03-03 06:20:00.000,2025-03-03 06:25:00.000,IX.D.DOW.DAILY.IP,M5,43836,43831.2,43842.5,43837.7,43830,43825.2,43837.5,43832.7,78
IG,2025-03-03 06:25:00.000,2025-03-03 06:30:00.000,IX.D.DOW.DAILY.IP,M5,43838,43833.2,43852.5,43847.7,43838,43833.2,43846.5,43841.7,54
IG,2025-03-03 06:30:00.000,2025-03-03 06:35:00.000,IX.D.DOW.DAILY.IP,M5,43847,43842.2,43853,43848.2,43832.5,43827.7,43835.5,43830.7,92
IG,2025-03-03 06:35:00.000,2025-03-03 06:40:00.000,IX.D.DOW.DAILY.IP,M5,43836,43831.2,43854,43849.2,43835.5,43830.7,43847.5,43842.7,73
IG,2025-03-03 06:38:40.000,2025-03-03 06:50:00.000,IX.D.DOW.DAILY.IP,M5,43845,43840.2,43869,43864.2,43839.5,43834.7,43866.5,43861.7,287
IG,2025-03-03 06:50:00.000,2025-03-03 06:55:00.000,IX.D.DOW.DAILY.IP,M5,43867.5,43862.7,43882,43877.2,43859.5,43854.7,43873.5,43868.7,177
IG,2025-03-03 06:55:00.000,2025-03-03 07:00:00.000,IX.D.DOW.DAILY.IP,M5,43874,43869.2,43875,43870.2,43861.5,43856.7,43871.4,43867.8,95
IG,2025-03-03 07:00:00.000,2025-03-03 07:05:00.000,IX.D.DOW.DAILY.IP,M5,43871.9,43868.3,43872.4,43868.8,43841.9,43838.3,43847.9,43844.3,207
IG,2025-03-03 07:05:05.000,2025-03-03 07:10:00.000,IX.D.DOW.DAILY.IP,M5,43847.4,43843.8,43852.9,43849.3,43837.9,43834.3,43845.9,43842.3,111
IG,2025-03-03 07:10:00.000,2025-03-03 07:14:59.000,IX.D.DOW.DAILY.IP,M5,43846.4,43842.8,43846.9,43843.3,43832.9,43829.3,43833.9,43830.3,93
IG,2025-03-03 07:15:00.000,2025-03-03 07:20:00.000,IX.D.DOW.DAILY.IP,M5,43833.4,43829.8,43844.9,43841.3,43833.4,43829.8,43838.9,43835.3,74
IG,2025-03-03 07:20:00.000,2025-03-03 07:25:00.000,IX.D.DOW.DAILY.IP,M5,43839.4,43835.8,43843.4,43839.8,43827.9,43824.3,43831.9,43828.3,179
IG,2025-03-03 07:25:00.000,2025-03-03 07:30:00.000,IX.D.DOW.DAILY.IP,M5,43832.4,43828.8,43834.9,43831.3,43803.4,43799.8,43811.4,43807.8,252
IG,2025-03-03 07:30:00.000,2025-03-03 07:35:00.000,IX.D.DOW.DAILY.IP,M5,43811.9,43808.3,43838.9,43835.3,43809.4,43805.8,43838.9,43835.3,189
IG,2025-03-03 07:35:00.000,2025-03-03 07:40:00.000,IX.D.DOW.DAILY.IP,M5,43838.4,43834.8,43846.9,43843.3,43829.9,43826.3,43845.9,43842.3,60
IG,2025-03-03 07:40:02.000,2025-03-03 07:45:00.000,IX.D.DOW.DAILY.IP,M5,43845.4,43841.8,43854.9,43851.3,43839.9,43836.3,43853.9,43850.3,120
IG,2025-03-03 07:45:00.000,2025-03-03 07:50:00.000,IX.D.DOW.DAILY.IP,M5,43851.9,43848.3,43853.9,43850.3,43839.9,43836.3,43840.9,43837.3,69
IG,2025-03-03 07:50:00.000,2025-03-03 07:55:00.000,IX.D.DOW.DAILY.IP,M5,43840.4,43836.8,43858.9,43855.3,43840.4,43836.8,43843.4,43839.8,109
IG,2025-03-03 07:55:00.000,2025-03-03 08:00:00.000,IX.D.DOW.DAILY.IP,M5,43843.9,43840.3,43843.9,43840.3,43825.9,43822.3,43835.9,43832.3,293
IG,2025-03-03 08:00:00.000,2025-03-03 08:05:00.000,IX.D.DOW.DAILY.IP,M5,43833.9,43830.3,43875.4,43871.8,43829.4,43825.8,43874.9,43871.3,456
IG,2025-03-03 08:05:01.000,2025-03-03 08:10:01.000,IX.D.DOW.DAILY.IP,M5,43874.4,43870.8,43887.9,43884.3,43857.9,43854.3,43881.9,43878.3,335
IG,2025-03-03 08:10:02.000,2025-03-03 08:15:00.000,IX.D.DOW.DAILY.IP,M5,43882.4,43878.8,43884.4,43880.8,43860.9,43857.3,43862.9,43859.3,252
IG,2025-03-03 08:15:02.000,2025-03-03 08:20:00.000,IX.D.DOW.DAILY.IP,M5,43863.4,43859.8,43865.9,43862.3,43823.4,43819.8,43828.9,43825.3,317
IG,2025-03-03 08:20:00.000,2025-03-03 08:25:00.000,IX.D.DOW.DAILY.IP,M5,43828.4,43824.8,43833.4,43829.8,43789.4,43785.8,43789.9,43786.3,302
IG,2025-03-03 08:25:00.000,2025-03-03 08:30:00.000,IX.D.DOW.DAILY.IP,M5,43789.4,43785.8,43792.9,43789.3,43738.4,43734.8,43757.9,43754.3,673
IG,2025-03-03 08:30:00.000,2025-03-03 08:35:00.000,IX.D.DOW.DAILY.IP,M5,43757.4,43753.8,43779.9,43776.3,43745.9,43742.3,43759.9,43756.3,333
IG,2025-03-03 08:35:00.000,2025-03-03 08:40:00.000,IX.D.DOW.DAILY.IP,M5,43759.4,43755.8,43787.9,43784.3,43752.4,43748.8,43787.9,43784.3,307
IG,2025-03-03 08:40:00.000,2025-03-03 08:45:00.000,IX.D.DOW.DAILY.IP,M5,43787.4,43783.8,43829.9,43826.3,43781.9,43778.3,43825.9,43822.3,276
IG,2025-03-03 08:45:00.000,2025-03-03 08:50:01.000,IX.D.DOW.DAILY.IP,M5,43826.9,43823.3,43829.9,43826.3,43771.9,43768.3,43779.9,43776.3,241
IG,2025-03-03 08:50:01.000,2025-03-03 08:55:01.000,IX.D.DOW.DAILY.IP,M5,43780.4,43776.8,43787.9,43784.3,43763.4,43759.8,43772.9,43769.3,162
IG,2025-03-03 08:55:01.000,2025-03-03 09:00:00.000,IX.D.DOW.DAILY.IP,M5,43773.4,43769.8,43793.9,43790.3,43770.9,43767.3,43779.4,43775.8,221
IG,2025-03-03 09:00:00.000,2025-03-03 09:05:00.000,IX.D.DOW.DAILY.IP,M5,43778.9,43775.3,43787.9,43784.3,43730.9,43727.3,43744.9,43741.3,969
IG,2025-03-03 09:05:00.000,2025-03-03 09:10:00.000,IX.D.DOW.DAILY.IP,M5,43745.4,43741.8,43761.9,43758.3,43733.9,43730.3,43761.4,43757.8,380
IG,2025-03-03 09:10:00.000,2025-03-03 09:15:01.000,IX.D.DOW.DAILY.IP,M5,43761.9,43758.3,43788.9,43785.3,43759.9,43756.3,43779.9,43776.3,261
IG,2025-03-03 09:15:02.000,2025-03-03 09:20:00.000,IX.D.DOW.DAILY.IP,M5,43780.4,43776.8,43817.9,43814.3,43779.9,43776.3,43813.9,43810.3,343
IG,2025-03-03 09:20:00.000,2025-03-03 09:25:00.000,IX.D.DOW.DAILY.IP,M5,43814.4,43810.8,43815.9,43812.3,43797.9,43794.3,43806.9,43803.3,179
IG,2025-03-03 09:25:00.000,2025-03-03 09:30:00.000,IX.D.DOW.DAILY.IP,M5,43806.4,43802.8,43818.4,43814.8,43799.4,43795.8,43818.4,43814.8,230
IG,2025-03-03 09:30:00.000,2025-03-03 09:35:00.000,IX.D.DOW.DAILY.IP,M5,43818.9,43815.3,43831.4,43827.8,43811.9,43808.3,43829.9,43826.3,174
IG,2025-03-03 09:35:00.000,2025-03-03 09:40:00.000,IX.D.DOW.DAILY.IP,M5,43829.4,43825.8,43840.9,43837.3,43818.9,43815.3,43834.9,43831.3,249
IG,2025-03-03 09:40:00.000,2025-03-03 09:45:00.000,IX.D.DOW.DAILY.IP,M5,43835.4,43831.8,43851.4,43847.8,43830.9,43827.3,43849.9,43846.3,181
IG,2025-03-03 09:45:00.000,2025-03-03 09:50:00.000,IX.D.DOW.DAILY.IP,M5,43850.4,43846.8,43874.9,43871.3,43844.9,43841.3,43869.4,43865.8,277
IG,2025-03-03 09:50:00.000,2025-03-03 09:55:00.000,IX.D.DOW.DAILY.IP,M5,43869.9,43866.3,43890.9,43887.3,43866.9,43863.3,43889.9,43886.3,281
IG,2025-03-03 09:55:00.000,2025-03-03 10:00:00.000,IX.D.DOW.DAILY.IP,M5,43890.4,43886.8,43897.4,43893.8,43879.9,43876.3,43889.9,43886.3,306
IG,2025-03-03 10:00:00.000,2025-03-03 10:05:00.000,IX.D.DOW.DAILY.IP,M5,43889.4,43885.8,43903.4,43899.8,43880.4,43876.8,43889.9,43886.3,372
IG,2025-03-03 10:05:00.000,2025-03-03 10:10:00.000,IX.D.DOW.DAILY.IP,M5,43890.4,43886.8,43890.4,43886.8,43872.4,43868.8,43878.9,43875.3,230
IG,2025-03-03 10:10:01.000,2025-03-03 10:15:01.000,IX.D.DOW.DAILY.IP,M5,43878.4,43874.8,43881.9,43878.3,43860.9,43857.3,43863.4,43859.8,201
IG,2025-03-03 10:15:01.000,2025-03-03 10:20:00.000,IX.D.DOW.DAILY.IP,M5,43863.9,43860.3,43873.4,43869.8,43860.4,43856.8,43862.9,43859.3,128
IG,2025-03-03 10:20:01.000,2025-03-03 10:25:01.000,IX.D.DOW.DAILY.IP,M5,43863.4,43859.8,43876.9,43873.3,43857.9,43854.3,43859.9,43856.3,181
IG,2025-03-03 10:25:01.000,2025-03-03 10:30:01.000,IX.D.DOW.DAILY.IP,M5,43860.4,43856.8,43869.9,43866.3,43855.9,43852.3,43869.9,43866.3,115
IG,2025-03-03 10:30:04.000,2025-03-03 10:35:00.000,IX.D.DOW.DAILY.IP,M5,43870.4,43866.8,43877.4,43873.8,43860.9,43857.3,43875.9,43872.3,113
IG,2025-03-03 10:35:01.000,2025-03-03 10:40:01.000,IX.D.DOW.DAILY.IP,M5,43876.4,43872.8,43896.9,43893.3,43871.9,43868.3,43896.4,43892.8,188
IG,2025-03-03 10:40:01.000,2025-03-03 10:45:00.000,IX.D.DOW.DAILY.IP,M5,43895.9,43892.3,43900.4,43896.8,43889.4,43885.8,43892.9,43889.3,217
IG,2025-03-03 10:45:00.000,2025-03-03 10:49:59.000,IX.D.DOW.DAILY.IP,M5,43893.4,43889.8,43906.9,43903.3,43891.9,43888.3,43905.4,43901.8,197
IG,2025-03-03 10:50:00.000,2025-03-03 10:55:00.000,IX.D.DOW.DAILY.IP,M5,43907.9,43904.3,43911.4,43907.8,43900.4,43896.8,43907.9,43904.3,206
IG,2025-03-03 10:55:01.000,2025-03-03 11:00:02.000,IX.D.DOW.DAILY.IP,M5,43907.4,43903.8,43910.9,43907.3,43901.9,43898.3,43904.9,43901.3,156
IG,2025-03-03 11:00:02.000,2025-03-03 11:05:00.000,IX.D.DOW.DAILY.IP,M5,43905.4,43901.8,43908.4,43904.8,43900.4,43896.8,43907.9,43904.3,183
IG,2025-03-03 11:05:00.000,2025-03-03 11:09:57.000,IX.D.DOW.DAILY.IP,M5,43908.4,43904.8,43922.9,43919.3,43901.4,43897.8,43916.9,43913.3,269
IG,2025-03-03 11:10:00.000,2025-03-03 11:15:01.000,IX.D.DOW.DAILY.IP,M5,43916.4,43912.8,43916.4,43912.8,43895.4,43891.8,43907.9,43904.3,112
IG,2025-03-03 11:15:01.000,2025-03-03 11:19:54.000,IX.D.DOW.DAILY.IP,M5,43907.4,43903.8,43907.9,43904.3,43896.9,43893.3,43899.9,43896.3,121
IG,2025-03-03 11:20:00.000,2025-03-03 11:24:58.000,IX.D.DOW.DAILY.IP,M5,43899.4,43895.8,43906.9,43903.3,43890.4,43886.8,43904.9,43901.3,116
IG,2025-03-03 11:25:00.000,2025-03-03 11:30:01.000,IX.D.DOW.DAILY.IP,M5,43905.4,43901.8,43914.9,43911.3,43900.9,43897.3,43912.9,43909.3,75
IG,2025-03-03 11:30:01.000,2025-03-03 11:34:56.000,IX.D.DOW.DAILY.IP,M5,43912.4,43908.8,43914.9,43911.3,43900.4,43896.8,43905.9,43902.3,84
IG,2025-03-03 11:35:00.000,2025-03-03 11:40:00.000,IX.D.DOW.DAILY.IP,M5,43905.4,43901.8,43906.9,43903.3,43892.9,43889.3,43894.9,43891.3,90
IG,2025-03-03 11:40:03.000,2025-03-03 11:45:01.000,IX.D.DOW.DAILY.IP,M5,43895.4,43891.8,43913.4,43909.8,43894.4,43890.8,43905.9,43902.3,117
IG,2025-03-03 11:45:02.000,2025-03-03 11:50:01.000,IX.D.DOW.DAILY.IP,M5,43905.4,43901.8,43908.9,43905.3,43902.4,43898.8,43908.9,43905.3,101
IG,2025-03-03 11:50:07.000,2025-03-03 11:55:00.000,IX.D.DOW.DAILY.IP,M5,43908.4,43904.8,43919.4,43915.8,43907.4,43903.8,43917.9,43914.3,150
IG,2025-03-03 11:55:02.000,2025-03-03 12:00:01.000,IX.D.DOW.DAILY.IP,M5,43918.4,43914.8,43924.9,43921.3,43911.4,43907.8,43922.9,43919.3,305
IG,2025-03-03 12:00:01.000,2025-03-03 12:05:00.000,IX.D.DOW.DAILY.IP,M5,43920.9,43917.3,43967.9,43964.3,43915.9,43912.3,43967.9,43964.3,659
IG,2025-03-03 12:05:01.000,2025-03-03 12:09:58.000,IX.D.DOW.DAILY.IP,M5,43968.4,43964.8,43992.4,43988.8,43961.9,43958.3,43978.9,43975.3,840
IG,2025-03-03 12:10:00.000,2025-03-03 12:15:00.000,IX.D.DOW.DAILY.IP,M5,43979.9,43976.3,44008.4,44004.8,43966.9,43963.3,44007.9,44004.3,700
IG,2025-03-03 12:15:00.000,2025-03-03 12:20:00.000,IX.D.DOW.DAILY.IP,M5,44007.4,44003.8,44015.4,44011.8,43982.9,43979.3,43993.9,43990.3,520
IG,2025-03-03 12:20:01.000,2025-03-03 12:25:00.000,IX.D.DOW.DAILY.IP,M5,43992.9,43989.3,44014.9,44011.3,43992.4,43988.8,44003.4,43999.8,543
IG,2025-03-03 12:25:00.000,2025-03-03 12:30:01.000,IX.D.DOW.DAILY.IP,M5,44002.9,43999.3,44003.9,44000.3,43973.4,43969.8,43982.9,43979.3,373
IG,2025-03-03 12:30:02.000,2025-03-03 12:35:00.000,IX.D.DOW.DAILY.IP,M5,43983.4,43979.8,43985.4,43981.8,43959.9,43956.3,43967.4,43963.8,363
